"Activity","subject","avg(body_acc_x)","avg(body_acc_y)","avg(body_acc_z)","avg(body_gyro_x)","avg(body_gyro_y)","avg(body_gyro_z)","avg(total_acc_x)","avg(total_acc_y)","avg(total_acc_z)"
"SITTING",26,-0.00398400120259051,0.0052474936193165,0.00358841246638723,-0.00963987647940563,-0.00439098015137781,-0.0067370390060079,0.88544221000601,0.24612739964436,0.307020405538862
"SITTING",27,-0.0007489926069806,0.000845081734739665,0.000920238230581139,-0.00980627148723996,-0.00243588283629285,-0.00130896586269194,0.928641131283482,0.231579253960937,0.267037987510045
"SITTING",28,-0.000123264144005643,-0.000735519019102691,-0.0010604921564197,-0.0064221281444911,0.00313563108304254,0.000306541261867181,0.977262928927952,-0.0951346759403429,0.126478490834948
"SITTING",29,-8.1564152537212e-05,0.000266176598533854,-0.000695095523099739,-0.0105736248255046,-0.000560017877873829,-0.0125178640810366,0.966153624427083,0.173785008744792,0.275091319674479
"SITTING",30,-0.0019041208092849,0.00476826321738785,0.00290441717504083,-0.00842381661672383,-6.39235492667008e-06,-0.00714010054894555,0.917591489667339,0.137267809684753,0.336190003112399
"STANDING",1,0.000276532436453538,0.000524808830951651,-0.000757860253643456,0.0038027338948237,0.00674630111015065,-0.00510396859477624,1.00285410551297,-0.254059246948703,0.00697522471600118
"STANDING",2,6.91830141262446e-05,-0.000672778292970198,0.000792520785668692,0.00393201028634793,-0.00347661824222541,0.000664936673678243,0.970098432566551,-0.352213310112847,0.122773797442708
"STANDING",3,0.000509173695485272,0.00146889766758248,0.00220862876287923,0.00310670472657787,0.00714678968143954,-0.00876620069872387,0.997484759080431,-0.281830209503074,0.0210195001860451
"STANDING",4,0.000602576299563613,0.00401202160235075,0.00401368576647572,-0.00306316049434151,0.00565024138079073,-0.00476632015512166,1.01254772522321,-0.0537375759124581,0.162499902231585
"STANDING",5,0.0010239383253571,0.00531539694492442,0.00202714877355748,-0.00474039744339172,0.0105432355825085,-0.00762946506118192,1.01579150722656,-0.0152903085198521,0.13274609976423
"STANDING",6,0.000570943425822642,-0.000516896070582541,-0.00127682976054825,-0.000595121130686674,0.00693360656300164,-0.00424590842965461,1.00469519339364,-0.212422030978618,0.00687761351623903
"STANDING",7,0.00106085732987235,0.00134491413118956,0.00281774091612795,-0.00152984089283521,-0.00139703185049587,-0.000543630772416127,1.01479589097877,-0.0980582463298939,-0.0534716677109375
"STANDING",8,0.00042148084476985,0.00122046164581944,0.000724318448216428,0.00588661223171149,0.0209166400575839,-0.0100219610779554,1.01340774973958,-0.0710702226331062,-0.101047379588397
"STANDING",9,0.000975646581522674,-0.00152493773739809,0.00430529134118212,-0.00155553747638264,0.00610836861149861,0.0057130148713382,1.01654576128472,0.00615995559012153,0.00777051260937502
"STANDING",10,-0.000190720315555575,0.000837276782393465,0.000113490389121164,-0.000526556747244683,-0.006024122625451,0.00748807940069958,1.01020633668324,-0.0242124755522017,0.0286876456902763
"STANDING",11,2.88098197871008e-05,-3.19608303038569e-05,-0.000125196138218551,-0.00169066016978008,-0.000996493683403991,-0.00233420806735539,1.0121626011137,-0.154840838241356,0.119351373834774
"STANDING",12,-3.50191958077619e-05,0.000124781675845796,0.000918557874254355,-0.00240114646402838,0.00195543134382915,-0.00534470724824668,1.01270223829406,-0.200409026130891,-0.0434611176847259
"STANDING",13,3.76441025629115e-05,0.00018303139062253,-0.00126074401695869,-0.0019330933757426,-0.000442971225277687,-0.000381312210084975,1.0024336723273,-0.221401995015077,-0.0583641329989035
"STANDING",14,0.000612028731561223,0.00101248862367876,0.00148320788232755,0.00576134981127865,0.00836551058066561,-0.0032243599243362,0.955359135429688,-0.207338328216146,-0.336373992153646
"STANDING",15,0.000276156352332843,-0.000636486805710786,0.00079176227921079,0.00147640148534789,0.00378155331808933,-0.00448703211213217,1.01882037768278,-0.147086386149764,0.0587489668304835
"STANDING",16,0.00122033567648269,0.000282286028511037,0.00153605368662113,-0.00232966046129393,0.00256072263866586,0.000177689699542788,1.00283309489183,-0.039475821425601,-0.167845387679287
"STANDING",17,7.55777541741778e-05,-0.000143638886373399,-0.00103215099458455,0.000739670474030609,-0.00122978426901282,0.000762756805181332,0.975585704797676,-0.239250218559695,-0.205742822939704
"STANDING",18,0.000181977907688399,0.000263726467105994,-4.81360471346735e-05,0.00112164976939277,0.000502687594757064,-0.000891255473481807,1.00602774250856,-0.185629527440068,-0.0533101024903681
"STANDING",19,0.000122926176369307,0.000898883187783389,-0.000242557613205118,0.0026653220035212,0.00505511307914197,-0.00676312085904733,1.0034740666738,-0.204661032669092,0.122619787873502
"STANDING",20,0.000103275450374443,-0.000488505269605203,0.00261130139403168,0.00365239392970441,0.00203556314934717,-0.0039681077479846,0.980247901327055,-0.287985898839897,0.0667281535368421
"STANDING",21,-0.000128495864949034,0.000225373374935569,-0.000697089954132637,0.00876820895362851,0.00023830468160885,6.79519766179595e-05,0.958786757162922,-0.327438160419593,-0.210319353305829
"STANDING",22,0.000304607253942683,0.000672338255530756,0.00110340839274454,0.000159554813239091,0.00240765019188417,-0.00574753658287971,1.01074092306548,-0.207405365172371,0.0274020419799851
"STANDING",23,6.66789921629377e-05,-0.000319638359316293,-0.000756274249433526,-0.00522367153733132,0.00411442715215073,-0.00205534167009803,0.986311278653492,-0.0995173684695685,-0.2260485639859
"STANDING",24,0.000571486425564265,0.00139500511128444,2.81071229506357e-05,-0.000192109370832651,0.0022957252798793,-0.00407544925582242,1.01976166680254,-0.125567618818365,-0.0576382634725951
